"period","defgdp","gdp_rpc","conso_rpc","inves_rpc","wage_rph","hours_pc","pinves_defl","loans_nfc_rpc","loans_hh_rpc","houseprice_defl","networth_rpc","re","slope","creditspread"
"1993Q4",0.64738,65714125.3879198,41380764.0190036,10941943.8815333,73.1008063270413,492.571450796663,124.591430071982,35736.1228217371,40319.1768521765,86.3245698044425,125.175000504284,0.0299,0.0261666666666667,0.0194333333333333
"1993Q3",0.64387,65031458.424485,41237620.1586152,10487682.7485859,72.968145743706,489.43010997326,125.303244443754,35762.6907329757,39793.06773377,86.0137916038952,122.275236424566,0.0306,0.0255666666666667,0.0200333333333333
"1993Q2",0.64007,64878220.6529462,40881070.1169453,10545146.7863295,73.3763494617776,487.691439302788,125.034761822926,35850.7041168614,39316.3652417133,85.9163841454841,119.104379622426,0.03,0.0299,0.0215
"1993Q1",0.63628,64677474.9323146,40761167.0764744,10456515.6013556,73.264914817376,483.545730455482,125.27189287735,35761.1926372905,39020.3280147614,86.0082039353744,118.79290970133,0.0304,0.0324,0.0212
"1992Q4",0.63273,64620365.2151298,40667832.9191252,10252655.1500283,74.224392710951,479.671804960352,125.867273560602,35676.5750961158,39211.3641859254,86.2383639150981,112.492193371588,0.0303666666666667,0.0370666666666666,0.0212666666666667
"1992Q3",0.62841,64201814.6662281,40388172.7787977,10009253.6939584,74.3336356837097,478.456724639375,126.427014210468,36140.2415949817,38930.9914635317,86.5735745771073,109.990211780241,0.0325666666666667,0.0336,0.0208333333333333
"1992Q2",0.62535,63724506.0042037,40103926.2890328,9926707.49096374,73.8578396098185,478.785405997066,126.66986487567,36520.0883245253,38558.2830697914,87.1260893899416,108.722628030662,0.0377,0.0360666666666667,0.0175333333333333
"1992Q1",0.62161,63190339.0193665,39925833.5511484,9513499.98827313,73.6168980550506,478.055713179225,127.161725197471,36837.3258577171,38455.8267526422,87.8184070397838,111.125581454016,0.0402333333333333,0.0328,0.0189666666666667
"1991Q4",0.61931,62504877.9904718,39336076.7788181,9586788.50552786,72.0140155980042,481.367684663123,128.152298525779,36881.0070100102,38445.6632905657,87.9428719058307,102.769213093747,0.0481666666666667,0.0253,0.0205333333333333
"1991Q3",0.61566,62466765.6361318,39353490.2209663,9385495.16970107,71.4858850664328,483.575128224197,129.212552382809,37626.7883540465,37962.5361060394,88.6919728421531,101.360470756944,0.0564333333333333,0.0229666666666667,0.0174
"1991Q2",0.61088,62264953.0735054,39282246.8187556,9228450.75176808,71.1940151911996,485.007462369999,129.868386589838,38371.7815954372,37921.1177668292,89.6948664222106,99.5942162669634,0.0586333333333333,0.0226666666666667,0.0179
"1991Q1",0.60643,61924496.8609131,39024546.4894413,9239785.49956627,70.3659119766502,489.190231731384,130.541035239022,38676.0121435287,37637.2233787225,89.7018617152845,91.9354734557798,0.0642666666666667,0.0158999999999999,0.0218333333333334
"1990Q4",0.60055,62304410.193097,39097733.2240639,9559579.81805763,70.6435767213388,494.729981733727,130.588627091832,39255.6313790338,37813.8788955497,91.2620098243277,81.7621161973518,0.0774333333333333,0.00653333333333337,0.0220333333333333
"1990Q3",0.59611,63064034.1042473,39386413.7197341,10093335.5848609,70.6346144168023,498.340270738981,131.19222962205,39567.9382811771,37544.2785216116,92.3923436949556,88.1730127653671,0.0816,0.00543333333333329,0.0171666666666667
"1990Q2",0.59105,63168628.3708808,39227108.3798338,10296827.4424193,70.3138482361898,502.061254293384,131.557397851282,39784.5733969731,37307.9015926048,93.4056340411133,92.8441916066846,0.0824333333333333,0.00433333333333328,0.0163333333333334
"1990Q1",0.5845,63039863.3672067,38927028.0359296,10383356.240785,69.743370402053,505.046168400746,132.562874251497,39859.7686857114,37030.8471218911,94.3579127459367,90.5983121927152,0.0825,0.00173333333333339,0.0167666666666666
"1989Q4",0.57826,62988970.8999625,39179455.0949203,10317062.6039391,69.1661190467956,508.664183840007,133.312004980459,40037.8519400904,37087.9466230951,94.0691038633141,95.022827530618,0.0861333333333333,-0.00706666666666663,0.0190333333333333
"1989Q3",0.57417,63044940.0914657,38908328.569636,10474808.0443621,68.6730410853928,510.099955048998,133.354233066862,39787.4797724641,36588.4765224745,93.5834334778898,94.8664585363216,0.0908333333333333,-0.00976666666666665,0.0178333333333333
"1989Q2",0.57001,62725138.6293011,38713465.0326134,10524931.7545917,68.5584463430466,510.099590319324,133.73274153085,39812.008376446,36045.4057413674,93.0092454518342,87.6198413743055,0.0972666666666667,-0.00953333333333337,0.0159666666666667
"1989Q1",0.564,62312387.8297306,38622350.9341314,10589024.2571451,69.0070921985816,508.639498435602,134.445035460993,39400.889300116,35514.509125859,92.6049645390071,81.4060251842299,0.0944333333333333,-0.00236666666666673,0.0143333333333334
"1988Q4",0.55818,61805918.5866825,38454851.4269669,10341312.4374342,69.5313339782866,504.579184738577,134.487083019814,39083.9617685536,35490.8174863498,91.6037837256799,77.1500691675936,0.0847,0.0048666666666667,0.0155333333333333
"1988Q3",0.5534,61131491.7940641,38202955.6639068,10186839.6702611,69.6096855800506,500.107056473454,134.752439465125,38532.4034029207,35028.0469505056,90.106794362125,75.7942635164402,0.0798333333333333,0.0111666666666667,0.0197
"1988Q2",0.54686,60906558.6205074,37797000.0704368,10191730.1704255,69.5808799327067,499.845334367423,136.031159711809,38415.3443774335,34582.8156153785,88.7243535822697,74.9886208613819,0.0715666666666667,0.0175333333333333,0.0207
"1988Q1",0.54159,60238900.660393,37549548.6123439,10023397.9113334,69.4196717073801,493.91708088483,136.723351612844,37868.1923753729,33981.0352366925,87.3930464004136,73.0226722714545,0.0666333333333333,0.0175333333333333,0.0233333333333334
"1987Q4",0.53738,60063081.1327726,37150805.4845506,10348045.8517601,68.7651196546206,494.563407957184,136.650042800253,37376.2421558469,33791.1952271445,86.7226171424318,71.6004341120951,0.0691666666666667,0.0220666666666666,0.0225666666666667
"1987Q3",0.53313,59179982.6549288,36949006.9320329,9896825.52913935,68.4992403353779,490.594440988929,136.244443193968,36825.1301257781,33496.2431297172,85.6734755125392,90.2623340648424,0.0684333333333333,0.0203333333333334,0.0203333333333333
"1987Q2",0.52912,58786699.9225945,36770882.2190545,9831488.34798538,68.320985787723,488.155968340165,137.001058361052,36540.8474885079,32870.2659777405,84.4840489869973,84.0311072643955,0.0665,0.0169333333333334,0.0201666666666666
"1987Q1",0.52548,58340921.6819849,36545711.0988975,9778278.01869082,68.2956534977544,486.892434215498,137.487630357007,36149.716071503,32060.4146015623,83.1997411890081,81.1705171968728,0.0622,0.0097333333333333,0.0246666666666667
"1986Q4",0.52214,58033903.9051678,36178183.2652688,9716039.57136899,68.4299230091546,481.918204894378,137.350135978856,35694.1455017617,32300.1463447087,81.055272532271,71.1470141590093,0.0626666666666667,0.00996666666666663,0.0282666666666667
"1986Q3",0.51931,57883991.5505634,35907857.8801634,9753657.75023791,67.8958618166413,479.637375646377,137.486279871368,34876.3695742545,31475.6886822534,80.2484065394466,71.2301555890549,0.0620666666666667,0.011,0.0287333333333333
"1986Q2",0.51719,57476387.4295961,35755053.5442336,9822660.95978547,67.3330884201164,478.402882766479,137.454320462499,34324.3157120028,30588.0709109379,78.7186527195035,71.6979040848208,0.0692,0.0068333333333333,0.0266666666666667
"1986Q1",0.51524,57389207.35736,35622816.1497836,9925225.18335842,66.8135237947364,481.126970777199,136.870196413322,33533.505789676,29960.7193827973,77.528530393603,65.3090399025368,0.0782666666666667,0.00730000000000003,0.0246333333333333
"1985Q4",0.51269,57111631.1403101,35553752.1613419,9933838.78940656,66.201798357682,483.969067746509,136.88583744563,33052.9838308082,29940.3624746891,76.3720766935185,58.2156294361802,0.0810333333333333,0.0165666666666667,0.0222
"1985Q3",0.50984,56837894.1029654,35358047.551726,9738905.98456482,65.3381453004864,482.812485279507,136.517338772948,32230.5878452597,28722.394760865,75.3193158638004,56.1022737713621,0.079,0.024366666666667,0.021333333333333
"1985Q2",0.50678,56101855.7644657,35009306.7759681,9696453.6486948,64.7756422905403,482.481465969271,137.215359722167,31914.49583449,27770.5359687247,75.1294447294684,54.7322108490967,0.0792333333333333,0.0288999999999997,0.022066666666667
"1985Q1",0.50354,55756149.2425866,34793353.7178667,9567625.06999896,64.5787822218692,480.451627778103,137.534257457203,31279.7199067647,27037.9862040513,73.9792270723279,52.1954087371477,0.0847666666666667,0.0310666666666663,0.018066666666667
"1984Q4",0.49861,55281977.5273493,34318852.0372857,9736653.8858083,64.4030404524578,477.16773338043,138.73367962937,30923.7500449076,26353.8733428162,73.836866488839,48.3721618152312,0.0926666666666667,0.0247666666666663,0.018666666666667
"1984Q3",0.49491,54975134.249441,34061718.6128934,9812366.94722541,64.3672586934998,475.316260515115,139.138429209351,29970.8170820402,25727.401112596,73.8534278959811,46.9766242775174,0.1139,0.014766666666667,0.018433333333333
"1984Q2",0.49055,54591521.6369969,33831106.2512782,9665067.03295541,64.0057078789114,474.492543943806,140,29393.3916798536,25269.8438179081,73.4279889919478,45.7471556979131,0.105566666666667,0.0264333333333333,0.015
"1984Q1",0.48639,53822487.5781597,33544847.6862531,9403327.75460094,63.8808363658792,469.775100117816,140.800592117437,28469.1125535242,24672.2291858673,73.0991591110014,47.651614121842,0.0968666666666667,0.0225666666666663,0.017966666666667
"1983Q4",0.48151,52914753.2006296,33491298.9319605,8681231.09799941,63.7951444414446,462.037570325392,141.700068534402,27836.2381627279,24536.771373259,72.9608938547486,49.9211423886839,0.0943,0.022566666666667,0.019233333333333
"1983Q3",0.47789,51971982.1350531,33220706.6020916,8000104.26784996,63.5480968423696,454.736144597525,142.221013203875,27302.7812270488,23919.0280776367,72.5989244386784,50.5746370892969,0.0946,0.021666666666667,0.019033333333333
"1983Q2",0.47286,51064839.1993428,32807844.7390037,7578943.27088262,63.8793723300766,446.797169279927,143.721185974707,27073.1877051697,23411.9158060978,72.3930973226748,49.7974985103467,0.0880333333333334,0.0173999999999996,0.027066666666667
"1983Q1",0.46938,50160270.6397779,32530121.2161818,7014672.34035882,63.7351399718778,443.69752858131,145.217094891133,26808.7978249709,22966.6760784953,71.9817631769568,44.6229396050044,0.0865333333333333,0.0190999999999997,0.032666666666667
"1982Q4",0.46586,49456150.6667001,32154738.6888737,6805331.94726791,63.5706006096252,440.559440471675,147.024857253252,26273.2897098312,23225.5911267706,71.7681277637058,40.6979971030608,0.0928666666666667,0.0138000000000003,0.037233333333333
"1982Q3",0.46108,49607387.0933928,31818482.2021681,7225203.8071491,63.3013793701744,446.24182392936,147.976489980047,26339.5364398027,23042.9847475758,72.0224256094387,33.5991857768318,0.110066666666667,0.0211000000000003,0.031333333333333
"1982Q2",0.45463,49949118.282954,31701028.1363606,7291236.8434422,63.214042188153,450.815117859589,148.868310494248,26228.9804828862,23297.0432366696,72.991443591492,34.0295405916336,0.145133333333333,-0.00583333333333334,0.0285
"1982Q1",0.4488,49928617.8440687,31714375.6583549,7321163.10197393,63.5427807486631,450.612142160816,149.340463458111,25939.2734874587,23333.7372762651,73.8150623885918,34.462142561246,0.142266666666667,0.000666666666666327,0.027366666666667
"1981Q4",0.44271,50762344.5785583,31607412.6933703,7915214.61125662,62.7724695624675,458.731701819035,149.906259176436,25660.395097397,23619.7335008674,74.4993336495674,37.4433320464147,0.135866666666667,0.00500000000000034,0.025933333333333
"1981Q3",0.43519,51491489.3468958,31628683.6400787,8283657.76940961,62.8254325696822,462.264392800477,149.162434798594,25574.4832732459,23621.7317601516,74.9224476665365,39.0060752686333,0.175766666666667,-0.0272999999999997,0.016333333333333
"1981Q2",0.42715,51049958.6112331,31708326.0329364,7900584.15344021,62.6173475359944,464.057624142,150.087791174061,25325.2702449197,23656.0345240363,75.6034180030434,41.4855311259307,0.1778,-0.0403,0.0202
"1981Q1",0.41885,51637029.247564,31636740.7778694,8271569.71623675,62.7718753730452,465.548778361216,149.012773069118,24958.1041866266,23616.3264324899,76.1723767458517,40.8242104495803,0.1657,-0.0361,0.0229
"1980Q4",0.4081,50747926.3993279,31763096.7879772,7666320.87855961,62.8473413379074,463.827114122816,148.772359715756,25066.4546736625,24140.5579816304,76.7235971575594,42.324957558333,0.158533333333333,-0.0343000000000003,0.022466666666667
"1980Q3",0.39774,49905875.8854376,31435222.1152143,7101008.17739307,62.8123900035199,458.473656505603,149.808920400261,25045.3041128148,24084.1264482084,77.1192236134158,39.3101835020322,0.0983666666666667,0.0111666666666663,0.022166666666667
"1980Q2",0.38905,50192829.8838823,31334275.7814116,7486460.93807348,62.6294820717131,462.669938840266,150.044981364863,25237.2843464362,24099.8192697744,76.4120293021463,34.6295800542194,0.126866666666667,-0.0220999999999997,0.028833333333333
"1980Q1",0.38001,51531025.3667093,31768863.3651613,8263419.63275174,62.4351990737086,473.774316565566,150.098681613642,25578.9477224273,24480.3602593366,77.230599194758,36.2027578334105,0.150466666666667,-0.0305999999999997,0.014933333333333
"2007Q1",0.85576,85183196.8777218,52410591.1560026,19331967.3446084,93.4198840796485,491.684208495552,111.190053285968,55320.6794117453,81293.4526742728,160.344372253903,309.917892700999,0.0525666666666667,-0.00576666666666667,0.0162
"2007Q2",0.86171,85514807.3931605,52378940.9520997,19479306.4550652,92.6645855334161,493.058074206104,110.802938343526,56733.7558586092,82283.6119255239,154.4808578292,324.257323053876,0.0525,-0.0040333333333333,0.0164333333333333
"2007Q3",0.86642,85782256.0691454,52554746.8094988,19323741.875306,92.5971237967729,489.884341216336,110.933496456684,58099.5729970682,83015.4889247525,149.336349576418,320.472433265662,0.0507333333333333,-0.00343333333333333,0.019
"2007Q4",0.86993,86199378.4778745,52670007.9466489,19171177.5893543,93.321301713931,487.491092707758,109.960571540239,59417.0931558697,83690.7324513002,143.962272826549,321.658005087702,0.0449666666666667,-0.00236666666666667,0.0225
"2008Q1",0.87315,85835818.9178316,52841219.9168696,18622608.3697075,93.9013915134856,485.971406416392,109.27217545668,60321.0666714505,84047.6817297799,137.820305789383,290.487742357044,0.0317666666666667,0.00486666666666663,0.0308666666666667
"2008Q2",0.87738,86270678.5802299,53013478.0209398,18341214.1562419,93.5717704985297,482.909943405102,109.607011785087,61253.4799582827,83278.8403473608,130.905536939524,296.376368061759,0.0208666666666667,0.018,0.0310333333333333
"2008Q3",0.88399,85684312.6013911,52715280.4743485,17880677.184535,93.800834851073,476.644326954561,109.147162298216,61428.4217135515,83161.997365494,124.174029117976,271.102143828766,0.0194,0.0192333333333333,0.0334666666666667
"2008Q4",0.88613,83606082.5038054,52538610.2758108,16221588.842025,94.8404861589157,462.301137477632,111.353864557119,61332.9212252236,81253.0325659385,117.494724250392,194.647528775578,0.00506666666666667,0.0274666666666666,0.0558666666666667
"2009Q1",0.88543,82610528.4192964,52344946.2898222,14872793.5843145,92.4240199676993,450.331146225334,109.765876466801,60817.1027656661,80672.3276340119,114.177292389009,174.712670452968,0.00183333333333333,0.0255333333333334,0.0547333333333333
"2009Q2",0.88396,82248900.2996039,51965659.9916056,14193443.2216593,94.9805421059776,438.651836485306,107.972080184624,60330.4545585563,80426.7771329465,114.357323860808,195.652693486182,0.0018,0.0313333333333333,0.0466666666666667
"2009Q3",0.88501,82437817.0746507,52006132.3605688,14356743.5972398,95.5254742884261,433.298554570384,106.873368662501,59319.8555386108,80156.6412780852,114.578479339216,219.888617402255,0.00156666666666667,0.0336,0.0314333333333333
"2009Q4",0.88781,83047370.220168,51905928.6333662,15115963.8658792,95.7749969024904,431.316315701027,105.768126063009,57808.339652525,79547.2505612235,114.874579020286,239.483799395367,0.0012,0.0334,0.0287
"2010Q1",0.89036,83564119.200284,52240637.4487544,15421520.6968991,94.6033065276966,433.167324420267,105.279886787367,57508.3564550703,78856.2404244663,113.485556404151,249.595805536615,0.00133333333333333,0.0358333333333334,0.0257333333333333
"2010Q2",0.89471,84133451.1795191,52429592.1955867,16091624.3449882,95.1962088274413,435.597319215986,104.946854287982,56657.3989794464,77904.3623687977,113.29726950632,252.788868749394,0.00193333333333333,0.0329666666666667,0.0269
"2010Q3",0.89743,84676900.1811433,52689902.432013,16653654.1123339,95.4715130985146,436.787801743125,104.268856623915,56632.7607041515,77228.162443721,110.554360785799,243.824556750206,0.00186666666666667,0.026,0.0299333333333333
